text,iso,dimensionality,form,motion_type,motion_class,motion_sense,semantic_type,motion_signal_type
place,PLACE,,NOM,,,,,
to,O,,,,,,,
find,O,,,,,,,
conditions,O,,,,,,,
where,O,,,,,,,
they,O,,,,,,,
can,O,,,,,,,
survive,O,,,,,,,
the,O,,,,,,,
winter,O,,,,,,,
",",O,,,,,,,
however,O,,,,,,,
",",O,,,,,,,
they,SPATIAL_ENTITY,,NOM,,,,,
may,O,,,,,,,
be,O,,,,,,,
in,O,,,,,,,
big,O,,,,,,,
trouble,O,,,,,,,
",",O,,,,,,,
as,O,,,,,,,
people,O,,,,,,,
are,O,,,,,,,
likely,O,,,,,,,
to,O,,,,,,,
be,O,,,,,,,
already,O,,,,,,,
living,O,,,,,,,
there,O,,,,,,,
.,O,,,,,,,
*,O,,,,,,,
WPG2,O,,,,,,,
CANNOT,O,,,,,,,
LOCATE,O,,,,,,,
GALLERY2,O,,,,,,,
ITEM,O,,,,,,,
BY,O,,,,,,,
*,O,,,,,,,
Indeed,O,,,,,,,
",",O,,,,,,,
the,O,,,,,,,
butterflies,O,,,,,,,
are,O,,,,,,,
threatened,O,,,,,,,
by,O,,,,,,,
deforestation,O,,,,,,,
as,O,,,,,,,
well,O,,,,,,,
",",O,,,,,,,
most,O,,,,,,,
of,O,,,,,,,
it,O,,,,,,,
illegal,O,,,,,,,
",",O,,,,,,,
as,O,,,,,,,
this,O,,,,,,,
region,PLACE,,NOM,,,,,
is,O,,,,,,,
",",O,,,,,,,
in,O,,,,,,,
theory,O,,,,,,,
",",O,,,,,,,
protected,O,,,,,,,
.,O,,,,,,,
On,O,,,,,,,
the,O,,,,,,,
ride,MOTION,,,COMPOUND,FOLLOW,LITERAL,,
up,MOTION_SIGNAL,,,,,,,PATH
the,O,,,,,,,
mountains,PATH,,NOM,,,,,
",",O,,,,,,,
I,SPATIAL_ENTITY,,NOM,,,,,
saw,O,,,,,,,
a,O,,,,,,,
number,O,,,,,,,
of,O,,,,,,,
electric,O,,,,,,,
saws,O,,,,,,,
turning,O,,,,,,,
trees,O,,,,,,,
into,O,,,,,,,
furniture,O,,,,,,,
.,O,,,,,,,
It,O,,,,,,,
is,O,,,,,,,
more,O,,,,,,,
complicated,O,,,,,,,
.,O,,,,,,,
The,O,,,,,,,
people,O,,,,,,,
living,NONMOTION_EVENT,,,,,,,
near,MEASURE,,,,,,,
the,O,,,,,,,
butterflies,SPATIAL_ENTITY,,NOM,,,,,
are,O,,,,,,,
poor,O,,,,,,,
.,O,,,,,,,
The,O,,,,,,,
trail,PATH,,NOM,,,,,
entrance,PLACE,,NOM,,,,,
to,O,,,,,,,
the,O,,,,,,,
butterfly,O,,,,,,,
sanctuary,PLACE,,NOM,,,,,
was,O,,,,,,,
full,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
of,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
of,O,,,,,,,
shops,PLACE,,NOM,,,,,
pedaling,O,,,,,,,
trinkets,O,,,,,,,
and,O,,,,,,,
young,O,,,,,,,
children,O,,,,,,,
begging,O,,,,,,,
for,O,,,,,,,
money,O,,,,,,,
.,O,,,,,,,
It,O,,,,,,,
was,O,,,,,,,
actually,O,,,,,,,
the,O,,,,,,,
least,O,,,,,,,
safe,O,,,,,,,
place,O,,,,,,,
I,SPATIAL_ENTITY,,NOM,,,,,
have,O,,,,,,,
felt,O,,,,,,,
yet,O,,,,,,,
on,O,,,,,,,
this,O,,,,,,,
trip,O,,,,,,,
",",O,,,,,,,
and,O,,,,,,,
I,SPATIAL_ENTITY,,NOM,,,,,
asked,O,,,,,,,
to,O,,,,,,,
camp,NONMOTION_EVENT,,,,,,,
inside,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
the,O,,,,,,,
park,PLACE,,NOM,,,,,
instead,O,,,,,,,
of,O,,,,,,,
at,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
the,O,,,,,,,
entrance,PLACE,,NOM,,,,,
where,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
most,O,,,,,,,
people,O,,,,,,,
camp,NONMOTION_EVENT,,,,,,,
.,O,,,,,,,
Camped,NONMOTION_EVENT,,,,,,,
less,MEASURE,,,,,,,
than,MEASURE,,,,,,,
a,MEASURE,,,,,,,
kilometer,MEASURE,,,,,,,
than,O,,,,,,,
a,O,,,,,,,
kilometer,O,,,,,,,
from,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
the,O,,,,,,,
butterflies,SPATIAL_ENTITY,,NOM,,,,,
",",O,,,,,,,
I,SPATIAL_ENTITY,,NOM,,,,,
heard,O,,,,,,,
a,O,,,,,,,
subwoofer,SPATIAL_ENTITY,,NOM,,,,,
down,SPATIAL_SIGNAL,,,,,,DIRECTIONAL,
the,O,,,,,,,
hill,PATH,,NOM,,,,,
beating,O,,,,,,,
out,O,,,,,,,
a,O,,,,,,,
baseline,O,,,,,,,
",",O,,,,,,,
suggesting,O,,,,,,,
that,O,,,,,,,
the,O,,,,,,,
area,O,,,,,,,
was,O,,,,,,,
not,O,,,,,,,
well,O,,,,,,,
protected,O,,,,,,,
.,O,,,,,,,
The,O,,,,,,,
next,O,,,,,,,
day,O,,,,,,,
",",O,,,,,,,
I,SPATIAL_ENTITY,,NOM,,,,,
was,O,,,,,,,
surprised,O,,,,,,,
how,O,,,,,,,
poorly,O,,,,,,,
maintained,O,,,,,,,
the,O,,,,,,,
trail,PATH,,NOM,,,,,
to,O,,,,,,,
the,O,,,,,,,
butterflies,SPATIAL_ENTITY,,NOM,,,,,
was,O,,,,,,,
",",O,,,,,,,
as,O,,,,,,,
thousands,O,,,,,,,
of,O,,,,,,,
tourists,SPATIAL_ENTITY,,NOM,,,,,
trampled,MOTION,,,COMPOUND,FOLLOW,LITERAL,,
random,O,,,,,,,
trails,PATH,,NOM,,,,,
down,MOTION_SIGNAL,,,,,,,PATH
a,O,,,,,,,
steep,O,,,,,,,
mountain,O,,,,,,,
side,PATH,,NOM,,,,,
.,O,,,,,,,
The,O,,,,,,,
future,O,,,,,,,
of,O,,,,,,,
the,O,,,,,,,
Amazon,O,,,,,,,
?,O,,,,,,,
A,O,,,,,,,
week,O,,,,,,,
in,O,,,,,,,
Manaus,O,,,,,,,
Tuesday,O,,,,,,,
",",O,,,,,,,
August,O,,,,,,,
22nd,O,,,,,,,
",",O,,,,,,,
2006,O,,,,,,,
I,SPATIAL_ENTITY,,NOM,,,,,
spent,NONMOTION_EVENT,,,,,,,
a,O,,,,,,,
week,O,,,,,,,
in,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
Manaus,PLACE,,NAM,,,,,
",",O,,,,,,,
staying,NONMOTION_EVENT,,,,,,,
in,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
the,O,,,,,,,
apartment,PLACE,,NOM,,,,,
of,O,,,,,,,
two,O,,,,,,,
graduate,O,,,,,,,
students,O,,,,,,,
and,O,,,,,,,
visiting,MOTION,,,PATH,REACH,LITERAL,,
Instituto,PLACE,,NAM,,,,,
National,PLACE,,NAM,,,,,
de,PLACE,,NAM,,,,,
Pesquisas,PLACE,,NAM,,,,,
da,PLACE,,NAM,,,,,
Amazonia,PLACE,,NAM,,,,,
National,O,,,,,,,
de,O,,,,,,,
Pesquisas,O,,,,,,,
da,O,,,,,,,
Amazonia,O,,,,,,,
(,O,,,,,,,
INPA,PLACE,,NAM,,,,,
),O,,,,,,,
",",O,,,,,,,
a,O,,,,,,,
famous,O,,,,,,,
research,O,,,,,,,
center,PLACE,,NOM,,,,,
.,O,,,,,,,
Here,PLACE,,NOM,,,,,
",",O,,,,,,,
in,O,,,,,,,
addition,O,,,,,,,
to,O,,,,,,,
giving,NONMOTION_EVENT,,,,,,,
a,O,,,,,,,
presentation,O,,,,,,,
for,O,,,,,,,
INPA,PLACE,,NAM,,,,,
and,O,,,,,,,
also,O,,,,,,,
for,O,,,,,,,
students,SPATIAL_ENTITY,,NOM,,,,,
at,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
a,O,,,,,,,
neighboring,SPATIAL_SIGNAL,,,,,,DIRECTIONAL,
University,PLACE,,NOM,,,,,
",",O,,,,,,,
I,SPATIAL_ENTITY,,NOM,,,,,
talked,NONMOTION_EVENT,,,,,,,
with,O,,,,,,,
scientists,O,,,,,,,
modelling,O,,,,,,,
climate,NONMOTION_EVENT,,,,,,,
in,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
the,O,,,,,,,
Amazon,PLACE,,NAM,,,,,
rainforest,PLACE,,NAM,,,,,
rainforest,O,,,,,,,
.,O,,,,,,,
From,O,,,,,,,
what,O,,,,,,,
I,SPATIAL_ENTITY,,NOM,,,,,
gather,O,,,,,,,
",",O,,,,,,,
the,O,,,,,,,
rainforest,PLACE,,NOM,,,,,
faces,O,,,,,,,
three,O,,,,,,,
major,O,,,,,,,
threats,O,,,,,,,
.,O,,,,,,,
1,O,,,,,,,
),O,,,,,,,
Direct,O,,,,,,,
deforestation,O,,,,,,,
",",O,,,,,,,
2,O,,,,,,,
),O,,,,,,,
Decreased,O,,,,,,,
rainfall,O,,,,,,,
caused,O,,,,,,,
by,O,,,,,,,
deforestation,O,,,,,,,
",",O,,,,,,,
and,O,,,,,,,
3,O,,,,,,,
),O,,,,,,,
the,O,,,,,,,
possibility,O,,,,,,,
that,O,,,,,,,
global,O,,,,,,,
warming,O,,,,,,,
will,O,,,,,,,
dry,O,,,,,,,
out,O,,,,,,,
the,O,,,,,,,
basin,PLACE,,NOM,,,,,
.,O,,,,,,,
Although,O,,,,,,,
the,O,,,,,,,
Amazon,PLACE,,NAM,,,,,
basin,PLACE,,NAM,,,,,
basin,O,,,,,,,
is,O,,,,,,,
enormous,O,,,,,,,
(,O,,,,,,,
similar,O,,,,,,,
in,O,,,,,,,
size,O,,,,,,,
to,O,,,,,,,
the,O,,,,,,,
contiguous,PLACE,,NAM,,,,,
U.S.,PLACE,,NAM,,,,,
U.S.,O,,,,,,,
),O,,,,,,,
",",O,,,,,,,
deforestation,NONMOTION_EVENT,,,,,,,
is,O,,,,,,,
a,O,,,,,,,
major,O,,,,,,,
threat,O,,,,,,,
.,O,,,,,,,
Everywhere,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
roads,PATH,,NOM,,,,,
are,O,,,,,,,
built,MOTION,,,MANNER,MOVE,INTRINSIC_CHANGE,,
",",O,,,,,,,
the,O,,,,,,,
forest,PLACE,,NOM,,,,,
is,O,,,,,,,
cut,MOTION,,,MANNER,MOVE,INTRINSIC_CHANGE,,
down,MOTION_SIGNAL,,,,,,,PATH
",",O,,,,,,,
making,O,,,,,,,
way,O,,,,,,,
for,O,,,,,,,
fields,PLACE,,NOM,,,,,
of,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
soy,O,,,,,,,
beans,SPATIAL_ENTITY,,NOM,,,,,
or,O,,,,,,,
beef,O,,,,,,,
cattle,SPATIAL_ENTITY,,NOM,,,,,
.,O,,,,,,,
From,O,,,,,,,
one,O,,,,,,,
of,O,,,,,,,
the,O,,,,,,,
researchers,O,,,,,,,
at,O,,,,,,,
INPA,PLACE,,NAM,,,,,
",",O,,,,,,,
I,SPATIAL_ENTITY,,NOM,,,,,
received,O,,,,,,,
the,O,,,,,,,
images,O,,,,,,,
below,O,,,,,,,
which,O,,,,,,,
show,O,,,,,,,
the,O,,,,,,,
forest,PLACE,,NOM,,,,,
in,O,,,,,,,
1992,O,,,,,,,
",",O,,,,,,,
deforestation,O,,,,,,,
by,O,,,,,,,
2002,O,,,,,,,
",",O,,,,,,,
and,O,,,,,,,
then,O,,,,,,,
projected,O,,,,,,,
deforestation,O,,,,,,,
in,O,,,,,,,
2033,O,,,,,,,
(,O,,,,,,,
deforestation,O,,,,,,,
shown,O,,,,,,,
in,O,,,,,,,
red,O,,,,,,,
),O,,,,,,,
.,O,,,,,,,
I,SPATIAL_ENTITY,,NOM,,,,,
talked,NONMOTION_EVENT,,,,,,,
with,O,,,,,,,
two,O,,,,,,,
climate,O,,,,,,,
modellers,O,,,,,,,
at,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
INPA,PLACE,,NAM,,,,,
",",O,,,,,,,
Francis,O,,,,,,,
and,O,,,,,,,
Theotonio,O,,,,,,,
(,O,,,,,,,
shown,O,,,,,,,
on,O,,,,,,,
the,O,,,,,,,
right,O,,,,,,,
with,O,,,,,,,
their,O,,,,,,,
â€˜supercomputerâ€,O,,,,,,,
™,O,,,,,,,
),O,,,,,,,
",",O,,,,,,,
about,O,,,,,,,
how,O,,,,,,,
this,O,,,,,,,
deforestation,O,,,,,,,
would,O,,,,,,,
affect,O,,,,,,,
the,O,,,,,,,
rainforest,PLACE,,NOM,,,,,
",",O,,,,,,,
as,O,,,,,,,
cutting,O,,,,,,,
down,O,,,,,,,
a,O,,,,,,,
forest,O,,,,,,,
changes,O,,,,,,,
evaporation,O,,,,,,,
and,O,,,,,,,
thus,O,,,,,,,
rain,O,,,,,,,
patterns,O,,,,,,,
.,O,,,,,,,
If,O,,,,,,,
the,O,,,,,,,
entire,O,,,,,,,
forest,O,,,,,,,
were,O,,,,,,,
cut,O,,,,,,,
down,O,,,,,,,
",",O,,,,,,,
they,O,,,,,,,
estimate,O,,,,,,,
that,O,,,,,,,
rainfall,O,,,,,,,
would,O,,,,,,,
decrease,O,,,,,,,
on,O,,,,,,,
average,O,,,,,,,
30,O,,,,,,,
%,O,,,,,,,
",",O,,,,,,,
with,O,,,,,,,
many,O,,,,,,,
areas,O,,,,,,,
becoming,O,,,,,,,
too,O,,,,,,,
dry,O,,,,,,,
for,O,,,,,,,
forest,O,,,,,,,
.,O,,,,,,,
Indeed,O,,,,,,,
",",O,,,,,,,
one,O,,,,,,,
study,O,,,,,,,
suggests,O,,,,,,,
that,O,,,,,,,
there,O,,,,,,,
are,O,,,,,,,
two,O,,,,,,,
stable,O,,,,,,,
states,O,,,,,,,
of,O,,,,,,,
the,O,,,,,,,
Amazon,PLACE,,NAM,,,,,
â€,O,,,,,,,
“,O,,,,,,,
one,O,,,,,,,
state,O,,,,,,,
like,O,,,,,,,
the,O,,,,,,,
rainforest,O,,,,,,,
we,O,,,,,,,
find,O,,,,,,,
today,O,,,,,,,
",",O,,,,,,,
and,O,,,,,,,
another,O,,,,,,,
state,O,,,,,,,
where,O,,,,,,,
much,O,,,,,,,
of,O,,,,,,,
the,O,,,,,,,
forest,O,,,,,,,
is,O,,,,,,,
dry,O,,,,,,,
savannah,O,,,,,,,
.,O,,,,,,,
If,O,,,,,,,
too,O,,,,,,,
much,O,,,,,,,
forest,O,,,,,,,
is,O,,,,,,,
cut,O,,,,,,,
down,O,,,,,,,
",",O,,,,,,,
there,O,,,,,,,
is,O,,,,,,,
a,O,,,,,,,
possibility,O,,,,,,,
that,O,,,,,,,
it,O,,,,,,,
would,O,,,,,,,
push,O,,,,,,,
much,O,,,,,,,
of,O,,,,,,,
the,O,,,,,,,
Amazon,PLACE,,NAM,,,,,
into,O,,,,,,,
the,O,,,,,,,
drier,O,,,,,,,
state,O,,,,,,,
",",O,,,,,,,
unable,O,,,,,,,
to,O,,,,,,,
easily,O,,,,,,,
return,O,,,,,,,
to,O,,,,,,,
forest,O,,,,,,,
.,O,,,,,,,
(,O,,,,,,,
More,O,,,,,,,
on,O,,,,,,,
this,O,,,,,,,
here,O,,,,,,,
.,O,,,,,,,
),O,,,,,,,
These,O,,,,,,,
studies,O,,,,,,,
",",O,,,,,,,
however,O,,,,,,,
",",O,,,,,,,
do,O,,,,,,,
not,O,,,,,,,
consider,O,,,,,,,
the,O,,,,,,,
effects,O,,,,,,,
of,O,,,,,,,
global,O,,,,,,,
warming,O,,,,,,,
.,O,,,,,,,
To,O,,,,,,,
be,O,,,,,,,
sure,O,,,,,,,
",",O,,,,,,,
the,O,,,,,,,
effects,O,,,,,,,
of,O,,,,,,,
global,O,,,,,,,
warming,O,,,,,,,
are,O,,,,,,,
uncertain,O,,,,,,,
because,O,,,,,,,
large,O,,,,,,,
scale,O,,,,,,,
climate,O,,,,,,,
models,O,,,,,,,
are,O,,,,,,,
not,O,,,,,,,
good,O,,,,,,,
at,O,,,,,,,
modelling,O,,,,,,,
rainfall,O,,,,,,,
in,O,,,,,,,
the,O,,,,,,,
tropics,O,,,,,,,
.,O,,,,,,,
Nonetheless,O,,,,,,,
",",O,,,,,,,
a,O,,,,,,,
few,O,,,,,,,
models,O,,,,,,,
(,O,,,,,,,
not,O,,,,,,,
all,O,,,,,,,
),O,,,,,,,
suggest,O,,,,,,,
that,O,,,,,,,
a,O,,,,,,,
warmer,O,,,,,,,
earth,O,,,,,,,
means,O,,,,,,,
a,O,,,,,,,
much,O,,,,,,,
drier,O,,,,,,,
Amazon,PLACE,,NAM,,,,,
",",O,,,,,,,
which,O,,,,,,,
would,O,,,,,,,
turn,O,,,,,,,
much,O,,,,,,,
of,O,,,,,,,
the,O,,,,,,,
basin,PLACE,,NOM,,,,,
into,O,,,,,,,
savannah,O,,,,,,,
.,O,,,,,,,
This,O,,,,,,,
may,O,,,,,,,
be,O,,,,,,,
wrong,O,,,,,,,
.,O,,,,,,,
It,O,,,,,,,
may,O,,,,,,,
also,O,,,,,,,
be,O,,,,,,,
correct,O,,,,,,,
.,O,,,,,,,
Decreasing,O,,,,,,,
rain,O,,,,,,,
and,O,,,,,,,
savannahization,O,,,,,,,
are,O,,,,,,,
real,O,,,,,,,
risks,O,,,,,,,
to,O,,,,,,,
the,O,,,,,,,
rainforest,PLACE,,NOM,,,,,
.,O,,,,,,,
Due,O,,,,,,,
to,O,,,,,,,
uncertainty,O,,,,,,,
in,O,,,,,,,
the,O,,,,,,,
science,O,,,,,,,
–,O,,,,,,,
we,O,,,,,,,
canâ€,O,,,,,,,
™,O,,,,,,,
t,O,,,,,,,
be,O,,,,,,,
sure,O,,,,,,,
if,O,,,,,,,
deforestation,O,,,,,,,
or,O,,,,,,,
global,O,,,,,,,
warming,O,,,,,,,
will,O,,,,,,,
reduce,O,,,,,,,
rain,O,,,,,,,
–,O,,,,,,,
it,O,,,,,,,
is,O,,,,,,,
difficult,O,,,,,,,
to,O,,,,,,,
put,O,,,,,,,
percentages,O,,,,,,,
on,O,,,,,,,
these,O,,,,,,,
risks,O,,,,,,,
",",O,,,,,,,
and,O,,,,,,,
Theotonio,O,,,,,,,
and,O,,,,,,,
Francis,O,,,,,,,
",",O,,,,,,,
while,O,,,,,,,
claiming,O,,,,,,,
it,O,,,,,,,
a,O,,,,,,,
real,O,,,,,,,
possibility,O,,,,,,,
",",O,,,,,,,
balked,O,,,,,,,
at,O,,,,,,,
guessing,O,,,,,,,
its,O,,,,,,,
probability,O,,,,,,,
.,O,,,,,,,
Nonetheless,O,,,,,,,
",",O,,,,,,,
if,O,,,,,,,
it,O,,,,,,,
is,O,,,,,,,
true,O,,,,,,,
",",O,,,,,,,
the,O,,,,,,,
results,O,,,,,,,
are,O,,,,,,,
very,O,,,,,,,
bad,O,,,,,,,
.,O,,,,,,,
A,O,,,,,,,
loss,O,,,,,,,
of,O,,,,,,,
the,O,,,,,,,
Amazon,PLACE,,NAM,,,,,
would,O,,,,,,,
not,O,,,,,,,
only,O,,,,,,,
loose,O,,,,,,,
countless,O,,,,,,,
species,O,,,,,,,
",",O,,,,,,,
but,O,,,,,,,
also,O,,,,,,,
release,MOTION,,,COMPOUND,REACH,LITERAL,,
incredible,O,,,,,,,
amounts,O,,,,,,,
of,O,,,,,,,
carbon,SPATIAL_ENTITY,,NAM,,,,,
dioxide,SPATIAL_ENTITY,,NAM,,,,,
dioxide,O,,,,,,,
to,MOTION_SIGNAL,,,,,,,PATH
the,O,,,,,,,
atmosphere,PLACE,,NOM,,,,,
",",O,,,,,,,
accelerating,O,,,,,,,
global,O,,,,,,,
warming,O,,,,,,,
.,O,,,,,,,
Do,O,,,,,,,
we,O,,,,,,,
really,O,,,,,,,
want,O,,,,,,,
to,O,,,,,,,
find,O,,,,,,,
out,O,,,,,,,
if,O,,,,,,,
it,O,,,,,,,
is,O,,,,,,,
true,O,,,,,,,
or,O,,,,,,,
not,O,,,,,,,
?,O,,,,,,,
My,O,,,,,,,
last,O,,,,,,,
full,O,,,,,,,
day,O,,,,,,,
in,O,,,,,,,
Manaus,PLACE,,NAM,,,,,
",",O,,,,,,,
I,SPATIAL_ENTITY,,NOM,,,,,
travelled,MOTION,,,PATH,REACH,LITERAL,,
with,O,,,,,,,
Alexender,SPATIAL_ENTITY,,NAM,,,,,
",",O,,,,,,,
one,O,,,,,,,
of,O,,,,,,,
my,O,,,,,,,
hosts,O,,,,,,,
",",O,,,,,,,
to,MOTION_SIGNAL,,,,,,,PATH
a,O,,,,,,,
large,O,,,,,,,
forest,O,,,,,,,
preserve,PLACE,,NOM,,,,,
near,MEASURE,,,,,,,
the,O,,,,,,,
city,PLACE,,NOM,,,,,
.,O,,,,,,,
In,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
the,O,,,,,,,
preserve,PLACE,,NOM,,,,,
",",O,,,,,,,
Alex,O,,,,,,,
maintains,NONMOTION_EVENT,,,,,,,
a,O,,,,,,,
large,O,,,,,,,
tower,SPATIAL_ENTITY,,NOM,,,,,
that,O,,,,,,,
measures,O,,,,,,,
CO2,O,,,,,,,
concentrations,O,,,,,,,
",",O,,,,,,,
and,O,,,,,,,
is,O,,,,,,,
he,O,,,,,,,
trying,O,,,,,,,
to,O,,,,,,,
understand,O,,,,,,,
how,O,,,,,,,
CO2,SPATIAL_ENTITY,,NAM,,,,,
fluxes,MOTION,,,COMPOUND,MOVE,LITERAL,,
into,MOTION_SIGNAL,,,,,,,PATH
and,O,,,,,,,
out,MOTION_SIGNAL,,,,,,,PATH
of,O,,,,,,,
the,O,,,,,,,
forest,PLACE,,NOM,,,,,
.,O,,,,,,,
Alex,O,,,,,,,
let,O,,,,,,,
me,SPATIAL_ENTITY,,NOM,,,,,
climb,MOTION,,,COMPOUND,REACH,LITERAL,,
to,MOTION_SIGNAL,,,,,,,PATH
the,O,,,,,,,
top,PLACE,,NOM,,,,,
of,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
the,O,,,,,,,
tower,SPATIAL_ENTITY,,NOM,,,,,
",",O,,,,,,,
where,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
I,SPATIAL_ENTITY,,NOM,,,,,
was,O,,,,,,,
able,O,,,,,,,
to,O,,,,,,,
look,NONMOTION_EVENT,,,,,,,
across,O,,,,,,,
the,O,,,,,,,
treetops,SPATIAL_ENTITY,,NOM,,,,,
of,SPATIAL_SIGNAL,,,,,,DIR_TOP,
a,O,,,,,,,
forest,PLACE,,NOM,,,,,
that,O,,,,,,,
stretches,MOTION,,,PATH,MOVE,FICTIVE,,
for,O,,,,,,,
thousands,MEASURE,,,,,,,
of,MEASURE,,,,,,,
miles,MEASURE,,,,,,,
of,O,,,,,,,
miles,O,,,,,,,
beyond,MOTION_SIGNAL,,,,,,,PATH
the,O,,,,,,,
horizon,PATH,,NOM,,,,,
.,O,,,,,,,
Listening,O,,,,,,,
to,O,,,,,,,
the,O,,,,,,,
birds,O,,,,,,,
",",O,,,,,,,
monkeys,O,,,,,,,
",",O,,,,,,,
and,O,,,,,,,
insects,O,,,,,,,
",",O,,,,,,,
it,O,,,,,,,
was,O,,,,,,,
hard,O,,,,,,,
not,O,,,,,,,
to,O,,,,,,,
be,O,,,,,,,
both,O,,,,,,,
awed,O,,,,,,,
by,O,,,,,,,
the,O,,,,,,,
Amazon,PLACE,,NAM,,,,,
and,O,,,,,,,
to,O,,,,,,,
wonder,O,,,,,,,
what,O,,,,,,,
its,O,,,,,,,
future,O,,,,,,,
will,O,,,,,,,
be,O,,,,,,,
.,O,,,,,,,
The,O,,,,,,,
Andean,O,,,,,,,
Paramo,O,,,,,,,
–,O,,,,,,,
the,O,,,,,,,
future,O,,,,,,,
of,O,,,,,,,
the,O,,,,,,,
mountaintops,O,,,,,,,
Monday,O,,,,,,,
",",O,,,,,,,
June,O,,,,,,,
19th,O,,,,,,,
",",O,,,,,,,
2006,O,,,,,,,
Before,O,,,,,,,
biking,MOTION,,,COMPOUND,MOVE,LITERAL,,
out,MOTION_SIGNAL,,,,,,,PATH
of,MOTION_SIGNAL,,,,,,,PATH
of,O,,,,,,,
Bogota,PLACE,,NAM,,,,,
",",O,,,,,,,
a,O,,,,,,,
young,O,,,,,,,
professor,SPATIAL_ENTITY,,NOM,,,,,
from,O,,,,,,,
a,O,,,,,,,
local,O,,,,,,,
university,O,,,,,,,
took,MOTION,,,PATH,REACH,LITERAL,,
me,SPATIAL_ENTITY,,NOM,,,,,
into,MOTION_SIGNAL,,,,,,,PATH
the,O,,,,,,,
mountains,PLACE,,NOM,,,,,
that,O,,,,,,,
overlook,SPATIAL_SIGNAL,,,,,,DIRECTIONAL,
the,O,,,,,,,
city,PLACE,,NOM,,,,,
.,O,,,,,,,
Andres,SPATIAL_ENTITY,,NAM,,,,,
and,O,,,,,,,
I,SPATIAL_ENTITY,,NOM,,,,,
drove,MOTION,,,COMPOUND,MOVE,LITERAL,,
from,MOTION_SIGNAL,,,,,,,PATH
"8,500",MEASURE,,,,,,,
feet,MEASURE,,,,,,,
feet,O,,,,,,,
at,O,,,,,,,
Bogota,PLACE,,NAM,,,,,
to,MOTION_SIGNAL,,,,,,,PATH
"11,000",MEASURE,,,,,,,
feet,MEASURE,,,,,,,
feet,O,,,,,,,
and,O,,,,,,,
the,O,,,,,,,
national,PLACE,,NOM,,,,,
park,PLACE,,NOM,,,,,
of,PLACE,,NOM,,,,,
Chingaza,PLACE,,NOM,,,,,
park,O,,,,,,,
of,O,,,,,,,
Chingaza,O,,,,,,,
.,O,,,,,,,
At,O,,,,,,,
this,O,,,,,,,
elevation,O,,,,,,,
",",O,,,,,,,
the,O,,,,,,,
pine,O,,,,,,,
forests,O,,,,,,,
give,O,,,,,,,
way,O,,,,,,,
to,O,,,,,,,
wet,O,,,,,,,
grassland,O,,,,,,,
known,O,,,,,,,
as,O,,,,,,,
the,O,,,,,,,
Andean,O,,,,,,,
paramo,O,,,,,,,
.,O,,,,,,,
Hidden,O,,,,,,,
in,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
the,O,,,,,,,
fog,SPATIAL_ENTITY,,NOM,,,,,
",",O,,,,,,,
Andres,SPATIAL_ENTITY,,NAM,,,,,
charged,MOTION,,,COMPOUND,MOVE,LITERAL,,
ahead,MOTION_SIGNAL,,,,,,,PATH
",",O,,,,,,,
and,O,,,,,,,
I,SPATIAL_ENTITY,,NOM,,,,,
followed,MOTION,,,COMPOUND,MOVE_INTERNAL,LITERAL,,
through,MOTION_SIGNAL,,,,,,,PATH
a,O,,,,,,,
strange,O,,,,,,,
forest,PLACE,,NOM,,,,,
of,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
dwarf,O,,,,,,,
palm,O,,,,,,,
like,O,,,,,,,
plants,SPATIAL_ENTITY,,NOM,,,,,
",",O,,,,,,,
which,O,,,,,,,
can,O,,,,,,,
be,O,,,,,,,
100,O,,,,,,,
years,O,,,,,,,
old,O,,,,,,,
even,O,,,,,,,
though,O,,,,,,,
they,SPATIAL_ENTITY,,NOM,,,,,
stand,O,,,,,,,
only,O,,,,,,,
a,O,,,,,,,
few,MEASURE,,,,,,,
feet,MEASURE,,,,,,,
feet,O,,,,,,,
tall,O,,,,,,,
.,O,,,,,,,
According,O,,,,,,,
to,O,,,,,,,
Andresâ€,O,,,,,,,
™,O,,,,,,,
GPS,O,,,,,,,
",",O,,,,,,,
we,SPATIAL_ENTITY,,NOM,,,,,
climbed,MOTION,,,COMPOUND,MOVE,LITERAL,,
up,MOTION_SIGNAL,,,,,,,PATH
to,MOTION_SIGNAL,,,,,,,PATH
